From	Entry	Reviewed	Entry Name	Protein names	Organism	Length
WP_005636074.1	A0A2S9S9J1	unreviewed	A0A2S9S9J1_HAEIF	DUF406 family protein (YfcZ/YiiS family protein)	Haemophilus influenzae	96
WP_005636320.1	A0A0M1GLH2	unreviewed	A0A0M1GLH2_9PAST	Co-chaperone protein DjlA	Haemophilus sp. C1	288
WP_005636320.1	A0A1B8QNB9	unreviewed	A0A1B8QNB9_9PAST	Co-chaperone protein DjlA	Haemophilus sp. CCUG 66565	288
WP_005636320.1	A0A5M6BK11	unreviewed	A0A5M6BK11_9PAST	Co-chaperone protein DjlA	Haemophilus seminalis	288
WP_005636320.1	A0A0M3G1I9	unreviewed	A0A0M3G1I9_HAEHA	Co-chaperone protein DjlA	Haemophilus haemolyticus	288
WP_005636320.1	H1LQI6	unreviewed	H1LQI6_9PAST	Co-chaperone protein DjlA	Haemophilus sp. oral taxon 851 str. F0397	288
WP_005639269.1	A0A806DGZ1	unreviewed	A0A806DGZ1_HAEI6	Fumarate reductase iron-sulfur subunit (EC 1.3.5.4)	Haemophilus influenzae (strain R2866)	256
WP_005639269.1	Q4QM66	unreviewed	Q4QM66_HAEI8	Fumarate reductase iron-sulfur subunit (EC 1.3.5.4)	Haemophilus influenzae (strain 86-028NP)	256
WP_005639269.1	A0A0E1SQS9	unreviewed	A0A0E1SQS9_HAEIF	Fumarate reductase iron-sulfur subunit (EC 1.3.5.4)	Haemophilus influenzae PittII	256
WP_005639269.1	A4NX46	unreviewed	A4NX46_HAEIF	Fumarate reductase iron-sulfur subunit (EC 1.3.5.4)	Haemophilus influenzae 22.4-21	256
WP_005639269.1	A4N377	unreviewed	A4N377_HAEIF	Fumarate reductase iron-sulfur subunit (EC 1.3.5.4)	Haemophilus influenzae R3021	256
WP_005639269.1	P44893	reviewed	FRDB_HAEIN	Fumarate reductase iron-sulfur subunit (EC 1.3.5.4) (Quinol-fumarate reductase iron-sulfur subunit) (QFR iron-sulfur subunit)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	256
WP_005639269.1	A0A4R6DI91	unreviewed	A0A4R6DI91_HAEHA	Fumarate reductase iron-sulfur subunit (EC 1.3.5.4)	Haemophilus haemolyticus	256
WP_005639269.1	A0A0D0H1C6	unreviewed	A0A0D0H1C6_HAEIF	Fumarate reductase iron-sulfur subunit (EC 1.3.5.4)	Haemophilus influenzae	256
WP_005639404.1	A0A5M6BJP8	unreviewed	A0A5M6BJP8_9PAST	Primosomal replication protein N	Haemophilus seminalis	108
WP_005639404.1	Q4QN02	reviewed	PRIB_HAEI8	Primosomal replication protein N	Haemophilus influenzae (strain 86-028NP)	108
WP_005639404.1	A4MYJ1	unreviewed	A4MYJ1_HAEIF	Primosomal replication protein N	Haemophilus influenzae 22.1-21	108
WP_005639404.1	A5U9U9	reviewed	PRIB_HAEIE	Primosomal replication protein N	Haemophilus influenzae (strain PittEE)	108
WP_005639404.1	A0A0E1SP07	unreviewed	A0A0E1SP07_HAEIF	Primosomal replication protein N	Haemophilus influenzae PittII	108
WP_005639404.1	A4N2B8	unreviewed	A4N2B8_HAEIF	Primosomal replication protein N	Haemophilus influenzae R3021	108
WP_005639404.1	A0A5C2QY33	unreviewed	A0A5C2QY33_HAEIF	Primosomal replication protein N	Haemophilus influenzae biotype aegyptius	108
WP_005639404.1	A0A502JKP4	unreviewed	A0A502JKP4_HAEHA	Primosomal replication protein N	Haemophilus haemolyticus	108
WP_005639404.1	A0A0D0IDG5	unreviewed	A0A0D0IDG5_HAEIF	Primosomal replication protein N	Haemophilus influenzae	108
WP_005639404.1	H1LNK5	unreviewed	H1LNK5_9PAST	Primosomal replication protein N	Haemophilus sp. oral taxon 851 str. F0397	108
WP_005639404.1	E7A6Y5	unreviewed	E7A6Y5_HAEIF	Primosomal replication protein N	Haemophilus influenzae F3031	108
WP_005639843.1	Q4QN42	unreviewed	Q4QN42_HAEI8	Ribose-binding periplasmic protein	Haemophilus influenzae (strain 86-028NP)	292
WP_005639843.1	A5UH11	unreviewed	A5UH11_HAEIG	D-ribose transporter subunit	Haemophilus influenzae (strain PittGG)	292
WP_005639843.1	A0A0D0IDB4	unreviewed	A0A0D0IDB4_HAEIF	D-ribose transporter subunit (D-ribose-binding periplasmic protein) (Ribose ABC transporter substrate-binding protein RbsB) (Ribose import binding protein RbsB)	Haemophilus influenzae	292
WP_005641717.1	A4N7A3	unreviewed	A4N7A3_HAEIF	Uncharacterized protein	Haemophilus influenzae R3021	96
WP_005642563.1	A0A806DLV6	unreviewed	A0A806DLV6_HAEI6	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	Haemophilus influenzae (strain R2866)	177
WP_005642563.1	Q4QN61	reviewed	ATPD_HAEI8	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	Haemophilus influenzae (strain 86-028NP)	177
WP_005642563.1	A5UGZ2	reviewed	ATPD_HAEIG	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	Haemophilus influenzae (strain PittGG)	177
WP_005642563.1	A0A0E1SPB1	unreviewed	A0A0E1SPB1_HAEIF	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	Haemophilus influenzae PittII	177
WP_005642563.1	A4NV78	unreviewed	A4NV78_HAEIF	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	Haemophilus influenzae 22.4-21	177
WP_005642563.1	A0A0H3PEC3	unreviewed	A0A0H3PEC3_HAEI3	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	Haemophilus influenzae (strain NTHi 3655)	177
WP_005642563.1	P43717	reviewed	ATPD_HAEIN	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	177
WP_005642563.1	A0A5C2QKA7	unreviewed	A0A5C2QKA7_HAEIF	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	Haemophilus influenzae biotype aegyptius	177
WP_005642563.1	A0A502JPY8	unreviewed	A0A502JPY8_HAEHA	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	Haemophilus haemolyticus	177
WP_005642563.1	A0A0D0GXZ3	unreviewed	A0A0D0GXZ3_HAEIF	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	Haemophilus influenzae	177
WP_005642563.1	E7A748	unreviewed	E7A748_HAEIF	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	Haemophilus influenzae F3031	177
WP_005643334.1	Q4QKU4	unreviewed	Q4QKU4_HAEI8	Uncharacterized protein	Haemophilus influenzae (strain 86-028NP)	104
WP_005643334.1	A4N143	unreviewed	A4N143_HAEIF	Uncharacterized protein	Haemophilus influenzae 22.1-21	104
WP_005643334.1	A5UGJ1	unreviewed	A5UGJ1_HAEIG	Uncharacterized protein	Haemophilus influenzae (strain PittGG)	104
WP_005643334.1	A0A0Y7M0S2	unreviewed	A0A0Y7M0S2_HAEIF	Uncharacterized protein	Haemophilus influenzae	104
WP_005643342.1	Q4QKU9	unreviewed	Q4QKU9_HAEI8	Uncharacterized protein	Haemophilus influenzae (strain 86-028NP)	160
WP_005643342.1	A0A2S9RU32	unreviewed	A0A2S9RU32_HAEIF	Uncharacterized protein	Haemophilus influenzae	160
WP_005643344.1	A4N138	unreviewed	A4N138_HAEIF	Uncharacterized protein	Haemophilus influenzae 22.1-21	141
WP_005643344.1	A0A5C2R6G6	unreviewed	A0A5C2R6G6_HAEIF	DUF3277 family protein	Haemophilus influenzae biotype aegyptius	141
WP_005643344.1	Q6J589	unreviewed	Q6J589_HAEIF	Uncharacterized protein	Haemophilus influenzae	141
WP_005643344.1	E7A8J4	unreviewed	E7A8J4_HAEIF	Uncharacterized protein	Haemophilus influenzae F3031	141
WP_005643377.1	A0A0M1GPB1	unreviewed	A0A0M1GPB1_9PAST	Cytotoxic translational repressor of toxin-antitoxin stability system	Haemophilus sp. C1	83
WP_005643377.1	A0A5M6BRE3	unreviewed	A0A5M6BRE3_9PAST	Type II toxin-antitoxin system RelE/ParE family toxin	Haemophilus seminalis	83
WP_005643377.1	A4N6D8	unreviewed	A4N6D8_HAEIF	Uncharacterized protein	Haemophilus influenzae R3021	83
WP_005643377.1	A0A502LSN1	unreviewed	A0A502LSN1_HAEHA	Type II toxin-antitoxin system RelE/ParE family toxin	Haemophilus haemolyticus	83
WP_005643377.1	A0A2R3FYK6	unreviewed	A0A2R3FYK6_HAEIF	Bacteriophage protein/plasmid stabilization system protein (Cytotoxic translational repressor of toxin-antitoxin stability system) (Plasmid stabilization system protein) (Type II toxin-antitoxin system RelE/ParE family toxin)	Haemophilus influenzae	83
WP_005644190.1	A0A1B8QNT9	unreviewed	A0A1B8QNT9_9PAST	Uncharacterized protein	Haemophilus sp. CCUG 66565	70
WP_005644190.1	A0A4R6DCS6	unreviewed	A0A4R6DCS6_HAEHA	Uncharacterized protein	Haemophilus haemolyticus	70
WP_005644190.1	A0A0D0IFE5	unreviewed	A0A0D0IFE5_HAEIF	Lipoprotein	Haemophilus influenzae	70
WP_005644452.1	A0A0M1GLH4	unreviewed	A0A0M1GLH4_9PAST	Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10)	Haemophilus sp. C1	213
WP_005644452.1	Q4QNR7	reviewed	PYRE_HAEI8	Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10)	Haemophilus influenzae (strain 86-028NP)	213
WP_005644452.1	A5UG90	reviewed	PYRE_HAEIG	Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10)	Haemophilus influenzae (strain PittGG)	213
WP_005644452.1	A0A1B8P948	unreviewed	A0A1B8P948_HAEHA	Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10)	Haemophilus haemolyticus	213
WP_005644452.1	A0A0D0IGF6	unreviewed	A0A0D0IGF6_HAEIF	Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10)	Haemophilus influenzae	213
WP_005645552.1	A0A0M1GLI9	unreviewed	A0A0M1GLI9_9PAST	30S ribosomal protein S2	Haemophilus sp. C1	240
WP_005645552.1	A0A5M6BSK6	unreviewed	A0A5M6BSK6_9PAST	30S ribosomal protein S2	Haemophilus seminalis	240
WP_005645552.1	Q4QLZ6	reviewed	RS2_HAEI8	30S ribosomal protein S2	Haemophilus influenzae (strain 86-028NP)	240
WP_005645552.1	A5UDG2	reviewed	RS2_HAEIE	30S ribosomal protein S2	Haemophilus influenzae (strain PittEE)	240
WP_005645552.1	A5UI55	reviewed	RS2_HAEIG	30S ribosomal protein S2	Haemophilus influenzae (strain PittGG)	240
WP_005645552.1	P44371	reviewed	RS2_HAEIN	30S ribosomal protein S2	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	240
WP_005645552.1	A0A5C2QRI7	unreviewed	A0A5C2QRI7_HAEIF	30S ribosomal protein S2	Haemophilus influenzae biotype aegyptius	240
WP_005645552.1	A0A1B8PBW6	unreviewed	A0A1B8PBW6_HAEHA	30S ribosomal protein S2	Haemophilus haemolyticus	240
WP_005645552.1	A0A0D0H0A4	unreviewed	A0A0D0H0A4_HAEIF	30S ribosomal protein S2	Haemophilus influenzae	240
WP_005645552.1	E7A5Z3	unreviewed	E7A5Z3_HAEIF	30S ribosomal protein S2	Haemophilus influenzae F3031	240
WP_005645731.1	A0A5M6BMF8	unreviewed	A0A5M6BMF8_9PAST	Queuine tRNA-ribosyltransferase (EC 2.4.2.29) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)	Haemophilus seminalis	382
WP_005645731.1	A4MXH6	unreviewed	A4MXH6_HAEIF	Queuine tRNA-ribosyltransferase (EC 2.4.2.29) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)	Haemophilus influenzae 22.1-21	382
WP_005645731.1	A4NVJ2	unreviewed	A4NVJ2_HAEIF	Queuine tRNA-ribosyltransferase (EC 2.4.2.29) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)	Haemophilus influenzae 22.4-21	382
WP_005645731.1	A4N4M1	unreviewed	A4N4M1_HAEIF	Queuine tRNA-ribosyltransferase (EC 2.4.2.29) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)	Haemophilus influenzae R3021	382
WP_005645731.1	P44594	reviewed	TGT_HAEIN	Queuine tRNA-ribosyltransferase (EC 2.4.2.29) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	382
WP_005645731.1	A0A0M3G954	unreviewed	A0A0M3G954_HAEHA	Queuine tRNA-ribosyltransferase (EC 2.4.2.29) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)	Haemophilus haemolyticus	382
WP_005645731.1	A0A0D0HQP3	unreviewed	A0A0D0HQP3_HAEIF	Queuine tRNA-ribosyltransferase (EC 2.4.2.29) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)	Haemophilus influenzae	382
WP_005645731.1	A0A369Z7G7	unreviewed	A0A369Z7G7_HAEPA	Queuine tRNA-ribosyltransferase (EC 2.4.2.29) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)	Haemophilus parainfluenzae	382
WP_005647194.1	A4MV03	unreviewed	A4MV03_HAEIF	Uncharacterized protein	Haemophilus influenzae 22.1-21	119
WP_005647194.1	A0A854CVZ2	unreviewed	A0A854CVZ2_HAEIF	Uncharacterized protein	Haemophilus influenzae	119
WP_005647222.1	A4MV18	unreviewed	A4MV18_HAEIF	15 kDa peptidoglycan-associated lipoprotein	Haemophilus influenzae 22.1-21	154
WP_005647222.1	A5UEC8	unreviewed	A5UEC8_HAEIG	15 kDa peptidoglycan-associated lipoprotein	Haemophilus influenzae (strain PittGG)	154
WP_005647222.1	A0A0H3PDG4	unreviewed	A0A0H3PDG4_HAEI3	15 kDa peptidoglycan-associated lipoprotein	Haemophilus influenzae (strain NTHi 3655)	154
WP_005647222.1	A4N4F9	unreviewed	A4N4F9_HAEIF	15 kDa peptidoglycan-associated lipoprotein	Haemophilus influenzae R3021	154
WP_005647222.1	A0A0D0IJ98	unreviewed	A0A0D0IJ98_HAEIF	15 kDa peptidoglycan-associated lipoprotein (Glycine zipper 2TM domain-containing protein) (Outer membrane lipoprotein pcp) (PAL cross-reacting lipoprotein)	Haemophilus influenzae	154
WP_005647225.1	A4MV20	unreviewed	A4MV20_HAEIF	Uncharacterized protein	Haemophilus influenzae 22.1-21	189
WP_005647225.1	A0A0H3PEB6	unreviewed	A0A0H3PEB6_HAEI3	Uncharacterized protein	Haemophilus influenzae (strain NTHi 3655)	189
WP_005647225.1	A4N4F7	unreviewed	A4N4F7_HAEIF	Uncharacterized protein	Haemophilus influenzae R3021	189
WP_005647225.1	A0A0D0H1X5	unreviewed	A0A0D0H1X5_HAEIF	Metal-binding protein (Metalloprotein) (VOC family protein) (YecM protein)	Haemophilus influenzae	189
WP_005647229.1	A0A806DE20	unreviewed	A0A806DE20_HAEI6	Acetolactate synthase small subunit (AHAS) (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit)	Haemophilus influenzae (strain R2866)	163
WP_005647229.1	Q4QL13	unreviewed	Q4QL13_HAEI8	Acetolactate synthase small subunit (AHAS) (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit)	Haemophilus influenzae (strain 86-028NP)	163
WP_005647229.1	A4MV22	unreviewed	A4MV22_HAEIF	Acetolactate synthase small subunit (AHAS) (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit)	Haemophilus influenzae 22.1-21	163
WP_005647229.1	A0A0E1SML1	unreviewed	A0A0E1SML1_HAEIF	Acetolactate synthase small subunit (AHAS) (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit)	Haemophilus influenzae PittII	163
WP_005647229.1	A7LQ31	unreviewed	A7LQ31_HAEIF	Acetolactate synthase small subunit (AHAS) (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit)	Haemophilus influenzae 22.4-21	163
WP_005647229.1	A0A0H3PF08	unreviewed	A0A0H3PF08_HAEI3	Acetolactate synthase small subunit (AHAS) (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit)	Haemophilus influenzae (strain NTHi 3655)	163
WP_005647229.1	A4N4F4	unreviewed	A4N4F4_HAEIF	Acetolactate synthase small subunit (AHAS) (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit)	Haemophilus influenzae R3021	163
WP_005647229.1	P45260	reviewed	ILVH_HAEIN	Acetolactate synthase small subunit (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit) (AHAS) (ALS)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	163
WP_005647229.1	A0A5C2R5C8	unreviewed	A0A5C2R5C8_HAEIF	Acetolactate synthase small subunit (AHAS) (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit)	Haemophilus influenzae biotype aegyptius	163
WP_005647229.1	A0A852PTZ3	unreviewed	A0A852PTZ3_HAEHA	Acetolactate synthase small subunit (AHAS) (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit)	Haemophilus haemolyticus	163
WP_005647229.1	A0A0D0ING1	unreviewed	A0A0D0ING1_HAEIF	Acetolactate synthase small subunit (AHAS) (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit)	Haemophilus influenzae	163
WP_005647229.1	E7A4Z2	unreviewed	E7A4Z2_HAEIF	Acetolactate synthase small subunit (AHAS) (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit)	Haemophilus influenzae F3031	163
WP_005647241.1	A0A806E3W3	unreviewed	A0A806E3W3_HAEI6	DNA-binding protein	Haemophilus influenzae (strain R2866)	134
WP_005647241.1	Q4QL17	unreviewed	Q4QL17_HAEI8	DNA-binding protein	Haemophilus influenzae (strain 86-028NP)	134
WP_005647241.1	A4MV29	unreviewed	A4MV29_HAEIF	DNA-binding protein	Haemophilus influenzae 22.1-21	134
WP_005647241.1	A5UJ37	unreviewed	A5UJ37_HAEIG	DNA-binding protein	Haemophilus influenzae (strain PittGG)	134
WP_005647241.1	A0A0E1SKS1	unreviewed	A0A0E1SKS1_HAEIF	DNA-binding protein	Haemophilus influenzae PittII	134
WP_005647241.1	A4N4E8	unreviewed	A4N4E8_HAEIF	DNA-binding protein	Haemophilus influenzae R3021	134
WP_005647241.1	P43841	reviewed	HNS_HAEIN	DNA-binding protein H-NS homolog	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	134
WP_005647241.1	A0A0D0H1X3	unreviewed	A0A0D0H1X3_HAEIF	DNA-binding protein	Haemophilus influenzae	134
WP_005647374.1	A4MVA0	unreviewed	A4MVA0_HAEIF	Peptide ABC transporter ATP-binding protein	Haemophilus influenzae 22.1-21	349
WP_005647374.1	A5UIY5	unreviewed	A5UIY5_HAEIG	Peptide ABC transporter ATP-binding protein	Haemophilus influenzae (strain PittGG)	349
WP_005647374.1	A0A112VFD5	unreviewed	A0A112VFD5_HAEIF	ATP-binding cassette domain-containing protein (Peptide ABC transporter ATP-binding protein) (Peptide transport system ATP-binding protein SapD) (Putative D,D-dipeptide transport ATP-binding protein DdpD)	Haemophilus influenzae	349
WP_005647404.1	A4MVB5	unreviewed	A4MVB5_HAEIF	Thiol:disulfide interchange protein	Haemophilus influenzae 22.1-21	229
WP_005647404.1	A4N554	unreviewed	A4N554_HAEIF	Thiol:disulfide interchange protein	Haemophilus influenzae R3021	229
WP_005647404.1	P45111	reviewed	DSBC_HAEIN	Thiol:disulfide interchange protein DsbC	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	229
WP_005647404.1	A0A2S9RV24	unreviewed	A0A2S9RV24_HAEIF	Thiol:disulfide interchange protein	Haemophilus influenzae	229
WP_005647434.1	A4MVD0	unreviewed	A4MVD0_HAEIF	Phosphate acetyltransferase (EC 2.3.1.8) (Phosphotransacetylase)	Haemophilus influenzae 22.1-21	711
WP_005647489.1	A4MVF6	unreviewed	A4MVF6_HAEIF	Phosphoheptose isomerase (EC 5.3.1.28) (Sedoheptulose 7-phosphate isomerase)	Haemophilus influenzae 22.1-21	194
WP_005647489.1	A0A1Q5Y5F6	unreviewed	A0A1Q5Y5F6_HAEIF	Phosphoheptose isomerase (EC 5.3.1.28) (Sedoheptulose 7-phosphate isomerase)	Haemophilus influenzae	194
WP_005647500.1	A0A806EEA5	unreviewed	A0A806EEA5_HAEI6	Probable surface adhesin OlpA1	Haemophilus influenzae (strain R2866)	170
WP_005647500.1	A4MVG4	unreviewed	A4MVG4_HAEIF	Arginine transporter permease subunit ArtM	Haemophilus influenzae 22.1-21	170
WP_005647500.1	A0A0E1SU92	unreviewed	A0A0E1SU92_HAEIF	Arginine transporter permease subunit ArtM	Haemophilus influenzae PittII	170
WP_005647500.1	A0A0H3PCR6	unreviewed	A0A0H3PCR6_HAEI3	Arginine transporter permease subunit ArtM	Haemophilus influenzae (strain NTHi 3655)	170
WP_005647500.1	A4N509	unreviewed	A4N509_HAEIF	Opacity protein	Haemophilus influenzae R3021	170
WP_005647500.1	A0A112VE73	unreviewed	A0A112VE73_HAEIF	Opacity family porin protein (Protein opa)	Haemophilus influenzae	170
WP_005647563.1	A0A806DGG5	unreviewed	A0A806DGG5_HAEI6	Lipopolysaccharide export system protein LptC	Haemophilus influenzae (strain R2866)	204
WP_005647563.1	A4MVJ5	unreviewed	A4MVJ5_HAEIF	Lipopolysaccharide export system protein LptC	Haemophilus influenzae 22.1-21	204
WP_005647563.1	A5UIS3	unreviewed	A5UIS3_HAEIG	Lipopolysaccharide export system protein LptC	Haemophilus influenzae (strain PittGG)	204
WP_005647563.1	A0A0E1SUB8	unreviewed	A0A0E1SUB8_HAEIF	Lipopolysaccharide export system protein LptC	Haemophilus influenzae PittII	204
WP_005647563.1	A0A0Y7HV74	unreviewed	A0A0Y7HV74_HAEIF	Lipopolysaccharide export system protein LptC	Haemophilus influenzae	204
WP_005647600.1	A0A806DN87	unreviewed	A0A806DN87_HAEI6	Cell division protein FtsL	Haemophilus influenzae (strain R2866)	107
WP_005647600.1	Q4QLG5	unreviewed	Q4QLG5_HAEI8	Cell division protein FtsL	Haemophilus influenzae (strain 86-028NP)	107
WP_005647600.1	A4MVL6	unreviewed	A4MVL6_HAEIF	Cell division protein FtsL	Haemophilus influenzae 22.1-21	107
WP_005647600.1	A5UIQ5	unreviewed	A5UIQ5_HAEIG	Cell division protein FtsL	Haemophilus influenzae (strain PittGG)	107
WP_005647600.1	A0A0E1SPF7	unreviewed	A0A0E1SPF7_HAEIF	Cell division protein FtsL	Haemophilus influenzae PittII	107
WP_005647600.1	A4NY50	unreviewed	A4NY50_HAEIF	Cell division protein FtsL	Haemophilus influenzae 22.4-21	107
WP_005647600.1	A0A0H3PED4	unreviewed	A0A0H3PED4_HAEI3	Cell division protein FtsL	Haemophilus influenzae (strain NTHi 3655)	107
WP_005647600.1	A4N276	unreviewed	A4N276_HAEIF	Cell division protein FtsL	Haemophilus influenzae R3021	107
WP_005647600.1	P45058	reviewed	FTSL_HAEIN	Cell division protein FtsL	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	107
WP_005647600.1	A0A5C2QQE3	unreviewed	A0A5C2QQE3_HAEIF	Cell division protein FtsL	Haemophilus influenzae biotype aegyptius	107
WP_005647600.1	A0A0D0GZV6	unreviewed	A0A0D0GZV6_HAEIF	Cell division protein FtsL	Haemophilus influenzae	107
WP_005647600.1	E7A5E2	unreviewed	E7A5E2_HAEIF	Cell division protein FtsL	Haemophilus influenzae F3031	107
WP_005647625.1	A0A806DEC2	unreviewed	A0A806DEC2_HAEI6	Oligopeptide ABC transporter, ATP-binding protein OppD	Haemophilus influenzae (strain R2866)	323
WP_005647625.1	Q4QLH3	unreviewed	Q4QLH3_HAEI8	Oligopeptide transport ATP-binding protein	Haemophilus influenzae (strain 86-028NP)	323
WP_005647625.1	A4MVM7	unreviewed	A4MVM7_HAEIF	Oligopeptide transporter ATP-binding component	Haemophilus influenzae 22.1-21	323
WP_005647625.1	A5UIP5	unreviewed	A5UIP5_HAEIG	Oligopeptide transporter ATP-binding component	Haemophilus influenzae (strain PittGG)	323
WP_005647625.1	A0A0E1SMN3	unreviewed	A0A0E1SMN3_HAEIF	Oligopeptide transporter ATP-binding component	Haemophilus influenzae PittII	323
WP_005647625.1	A0A121XRV4	unreviewed	A0A121XRV4_HAEIF	ABC transporter ATP-binding protein (Oligopeptide ABC transporter ATP-binding protein OppD) (Oligopeptide transport ATP-binding protein OppD) (Oligopeptide transporter subunit (EC 3.6.3.-))	Haemophilus influenzae	323
WP_005647634.1	A4MVN2	unreviewed	A4MVN2_HAEIF	GTPase EngB	Haemophilus influenzae 22.1-21	509
WP_005647634.1	A0A0Y7HS02	unreviewed	A0A0Y7HS02_HAEIF	ATP-dependent protease (Competence protein ComM) (Transcriptional regulator) (YifB family Mg chelatase-like AAA ATPase)	Haemophilus influenzae	509
WP_005647711.1	A4MVS4	unreviewed	A4MVS4_HAEIF	Probable amino-acid ABC transporter ATP-binding protein	Haemophilus influenzae 22.1-21	255
WP_005647711.1	A0A0E1SWQ8	unreviewed	A0A0E1SWQ8_HAEIF	Probable amino-acid ABC transporter ATP-binding protein	Haemophilus influenzae PittII	255
